"","trans_id","prop_address","prop_city","prop_zip","prop_latitude","prop_longitude","prop_census","parcel_id","year","month","day","sale_price","trans_id.y","year_built","total_bedrooms","total_baths","age","prop_sqft"
"8674",404820548,"155 W 20TH ST","NEW YORK","10011",40.741808,-73.995634,"360610087001001",157734151,2012,"12","13",685000,"07D56609-0000-0000-8CDD-000000000000",1938,1,1,74,800
"8675",404820588,"171 W 79TH ST","NEW YORK","10024",40.783051,-73.977717,"360610165002000",157733706,2012,"12","17",1200000,"4AD36609-0000-0000-8CDD-000000000000",1924,2,1.5,88,1100
"8676",404820600,"121 MERCER ST","NEW YORK","10012",40.724139,-73.999216,"360610049001005",157733906,2012,"12","17",1995000,"12D46609-0000-0000-8CDD-000000000000",1900,2,2,112,2000
"8677",404820609,"300 CENTRAL PARK W","NEW YORK","10024",40.788047,-73.967522,"360610177005001",157733746,2012,"12","17",4e+06,"72D36609-0000-0000-8CDD-000000000000",1930,3,3,82,2400
"8678",404820642,"45 SUTTON PL S","NEW YORK","10022",40.755834,-73.961588,"360610106016006",157734017,2012,"12","12",650000,"81D46609-0000-0000-8CDD-000000000000",1958,1,1.5,54,1000
"8679",404820664,"7 E 14TH ST","NEW YORK","10003",40.736019,-73.993269,"360610052002006",158428018,2012,"12","19",2075000,"726B7109-0000-0000-8CDD-000000000000",1965,3,2,47,1815
"8680",404820669,"250 W 27TH ST","NEW YORK","10001",40.747285,-73.995746,"360610095002003",157734150,2012,"12","18",837500,"06D56609-0000-0000-8CDD-000000000000",1918,2,1,94,1200
"8681",404820675,"120 E 36TH ST","NEW YORK","10016",40.747865,-73.979589,"360610080005001",157687074,2012,"12","18",819650,"221D6609-0000-0000-8CDD-000000000000",1957,2,2,55,1050
"8682",404820692,"50 E 77TH ST","NEW YORK","10075",40.774815,-73.963013,"360610130001000",157734053,2012,"12","19",1995000,"A5D46609-0000-0000-8CDD-000000000000",1930,2,2,82,1400
"8683",404820697,"20 E 9TH ST","NEW YORK","10003",40.732259,-73.994891,"360610059001001",157690935,2012,"12","19",1110000,"372C6609-0000-0000-8CDD-000000000000",1964,1,1,48,1000
"8684",404820726,"45 W 54TH ST","NEW YORK","10019",40.761776,-73.976748,"360610104001001",157733865,2012,"12","06",809000,"E9D36609-0000-0000-8CDD-000000000000",1948,2,2,64,1100
"8685",404820728,"10 E END AVE","NEW YORK","10075",40.77083,-73.947967,"360610136004000",157691541,2012,"12","10",2548500,"952E6609-0000-0000-8CDD-000000000000",1957,4,4,55,2800
"8686",404820746,"303 E 57TH ST","NEW YORK","10022",40.759331,-73.964971,"360610108002001",157733971,2012,"11","26",435000,"53D46609-0000-0000-8CDD-000000000000",1968,1,2,44,1100
"8687",404820747,"7 E 35TH ST","NEW YORK","10016",40.749009,-73.983474,"360610082003001",157687477,2012,"12","12",480000,"B51E6609-0000-0000-8CDD-000000000000",1979,1,1.5,33,800
"8688",404820794,"400 E 85TH ST","NEW YORK","10028",40.776039,-73.94987,"360610144014000",157733975,2012,"12","19",460500,"57D46609-0000-0000-8CDD-000000000000",1962,1,1,50,700
"8689",404820800,"875 5TH AVE","NEW YORK","10065",40.770203,-73.968466,"360610122004001",157733885,2012,"12","13",1020000,"FDD36609-0000-0000-8CDD-000000000000",1940,1,1.5,72,995
"8690",404820802,"140 THOMPSON ST","NEW YORK","10012",40.726642,-74.000951,"360610049003002",157686498,2012,"12","12",1,"E21A6609-0000-0000-8CDD-000000000000",1903,2,2,109,1450
"8691",404820830,"125 W 96TH ST","NEW YORK","10025",40.793254,-73.968096,"360610181003000",157734118,2012,"12","20",485000,"E6D46609-0000-0000-8CDD-000000000000",1920,1,1,92,850
"8692",404820840,"235 E 73RD ST","NEW YORK","10021",40.770196,-73.959178,"360610126001000",157734143,2012,"12","18",520000,"FFD46609-0000-0000-8CDD-000000000000",1936,1,1,76,770
"8693",404820852,"66 CROSBY ST","NEW YORK","10012",40.722406,-73.998411,"360610045001002",157734025,2012,"11","20",1700000,"89D46609-0000-0000-8CDD-000000000000",1900,1,2,112,1200
"8694",404820878,"708 W 192ND ST","NEW YORK","10040",40.857776,-73.932325,"360610279005001",157683502,2012,"12","12",165000,"2E0F6609-0000-0000-8CDD-000000000000",1940,1,1,72,700
"8695",404820893,"210 AVENUE OF THE AMERICAS","NEW YORK","10014",40.727222,-74.003147,"360610037002006",157733808,2012,"12","19",1424000,"B0D36609-0000-0000-8CDD-000000000000",1930,2,2,82,1250
"8696",404820907,"45 SUTTON PL S","NEW YORK","10022",40.755834,-73.961588,"360610106016006",157734156,2012,"12","20",3400000,"0CD56609-0000-0000-8CDD-000000000000",1958,4,3.5,54,2900
"8697",404825132,"860 W 181ST ST","NEW YORK","10033",40.8511,-73.9405,"360610265003",157734956,2008,"07","16",465075,"2CD86609-0000-0000-8CDD-000000000000",1923,2,1,85,1100
"8698",404825137,"400 E 85TH ST","NEW YORK","10028",40.776039,-73.94987,"360610144014000",157678842,2008,"06","27",855000,"FAFC6509-0000-0000-8CDD-000000000000",1962,2,2,46,1100
"8699",404825151,"800 W END AVE","NEW YORK","10025",40.796944,-73.971772,"360610187004001",157734983,2008,"07","22",1745000,"47D86609-0000-0000-8CDD-000000000000",1926,2,2,82,1800
"8700",404825168,"900 W 190TH ST","NEW YORK","10040",40.857022,-73.93583,"360610273001001",157734747,2008,"07","17",585000,"5BD76609-0000-0000-8CDD-000000000000",1954,2,1.5,54,1100
"8701",404825170,"311 W 76TH ST","NEW YORK","10023",40.782654,-73.982829,"360610163001006",157695712,2008,"06","18",955000,"E03E6609-0000-0000-8CDD-000000000000",1920,2,2,88,1100
"8702",404825178,"77 7TH AVE","NEW YORK","10011",40.739057,-73.999111,"360610081004000",157731607,2008,"07","15",575000,"17CB6609-0000-0000-8CDD-000000000000",1963,1,1,45,600
"8703",404825190,"736 W 186TH ST","NEW YORK","10033",40.853487,-73.935679,"360610271005001",157685479,2008,"07","23",339000,"E7166609-0000-0000-8CDD-000000000000",1939,1,1,69,835
"8704",404825200,"145 E 15TH ST","NEW YORK","10003",40.734463,-73.98745,"360610050004000",157685958,2008,"07","23",747500,"C6186609-0000-0000-8CDD-000000000000",1959,1,1,49,750
"8705",404825209,"110 CENTRAL PARK S","NEW YORK","10019",40.7658,-73.977,"360610137001",157682060,2008,"07","17",4700000,"8C096609-0000-0000-8CDD-000000000000",1927,2,2,81,1849
"8706",404825214,"205 3RD AVE","NEW YORK","10003",40.735918,-73.985059,"360610048001000",157734987,2008,"07","29",610000,"4BD86609-0000-0000-8CDD-000000000000",1964,1,1,44,667
"8707",404825215,"333 E 66TH ST","NEW YORK","10065",40.764752,-73.960214,"360610118004002",157734916,2008,"07","29",525000,"04D86609-0000-0000-8CDD-000000000000",1964,1,1,44,650
"8708",404825217,"20 W 72ND ST","NEW YORK","10023",40.776578,-73.977183,"360610157003000",157674490,2008,"07","29",1660000,"FAEB6509-0000-0000-8CDD-000000000000",1925,2,2,83,1450
"8709",404825221,"10 W 66TH ST","NEW YORK","10023",40.77246,-73.979205,"360610149002000",157722925,2008,"05","30",675000,"2DA96609-0000-0000-8CDD-000000000000",1969,1,1,39,700
"8710",404825236,"132 E 35TH ST","NEW YORK","10016",40.747089,-73.979659,"360610072001000",157734720,2008,"07","16",640000,"40D76609-0000-0000-8CDD-000000000000",1969,1,1,39,750
"8711",404825258,"900 W 190TH ST","NEW YORK","10040",40.857022,-73.93583,"360610273001001",157626873,2008,"07","24",510500,"F9316509-0000-0000-8CDD-000000000000",1954,2,1,54,1000
"8712",404825263,"112 E 83RD ST","NEW YORK","10028",40.777866,-73.958143,"360610140006001",157734933,2008,"07","28",1250000,"15D86609-0000-0000-8CDD-000000000000",1929,3,2,79,1300
"8713",404825269,"160 E 65TH ST","NEW YORK","10065",40.765571,-73.964835,"360610120002001",157614133,2008,"07","10",1395000,"35006509-0000-0000-8CDD-000000000000",1968,2,2,40,1400
"8714",404825282,"101 W 12TH ST","NEW YORK","10011",40.736229,-73.997897,"360610071002000",157692174,2008,"07","15",730000,"0E316609-0000-0000-8CDD-000000000000",1961,1,1,47,755
"8715",404825304,"340 E 80TH ST","NEW YORK","10075",40.773452,-73.95358,"360610138008000",157734692,2008,"05","29",645000,"24D76609-0000-0000-8CDD-000000000000",1961,1,1,47,800
"8716",404825316,"320 E 57TH ST","NEW YORK","10022",40.758922,-73.964749,"360610108003000",157690549,2008,"07","14",1950000,"B52A6609-0000-0000-8CDD-000000000000",1928,2,2,80,1650
"8717",404825326,"61 JANE ST","NEW YORK","10014",40.738276,-74.005943,"360610079004004",157695749,2008,"06","12",879000,"053F6609-0000-0000-8CDD-000000000000",1963,1,1,45,750
"8718",404825355,"30 E 95TH ST","NEW YORK","10128",40.786724,-73.955441,"360610160014001",157734846,2008,"07","30",525000,"BED76609-0000-0000-8CDD-000000000000",1910,1,1,98,600
"8719",404825363,"235 E 57TH ST","NEW YORK","10022",40.76002,-73.966603,"360610108006001",157734881,2008,"07","17",649000,"E1D76609-0000-0000-8CDD-000000000000",1960,1,1,48,800
"8720",404825372,"45 SUTTON PL S","NEW YORK","10022",40.755834,-73.961588,"360610106016006",157734801,2008,"07","29",2215000,"91D76609-0000-0000-8CDD-000000000000",1958,3,2.5,50,1800
"8721",404825388,"77 BLEECKER ST","NEW YORK","10012",40.726737,-73.995937,"360610055011003",158428072,2008,"07","11",1100000,"A86B7109-0000-0000-8CDD-000000000000",1930,1,1.5,78,1000
"8722",404825395,"11 5TH AVE","NEW YORK","10003",40.732308,-73.996103,"360610059001001",157734651,2008,"07","16",3050000,"FBD66609-0000-0000-8CDD-000000000000",1955,3,3,53,2100
"8723",404825397,"27 W 67TH ST","NEW YORK","10023",40.7735,-73.979017,"360610153007000",157734653,2008,"07","18",2700000,"FDD66609-0000-0000-8CDD-000000000000",1902,2,2.5,106,2000
"8724",404825399,"244 MADISON AVE","NEW YORK","10016",40.750154,-73.981424,"360610082002000",157734961,2008,"07","22",507500,"31D86609-0000-0000-8CDD-000000000000",1916,1,1,92,650
"8725",404825403,"130 W 86TH ST","NEW YORK","10024",40.786757,-73.973185,"360610169003000",157691699,2008,"07","22",920000,"332F6609-0000-0000-8CDD-000000000000",1926,2,1.5,82,1000
"8726",404825407,"176 W 87TH ST","NEW YORK","10024",40.787926,-73.973863,"360610173001000",157692555,2008,"05","27",570000,"8B326609-0000-0000-8CDD-000000000000",1918,1,1,90,640
"8727",404825409,"211 E 18TH ST","NEW YORK","10003",40.735541,-73.984397,"360610048001000",157734722,2008,"07","24",925000,"42D76609-0000-0000-8CDD-000000000000",1958,2,1,50,950
"8728",404825412,"10 W 15TH ST","NEW YORK","10011",40.73675,-73.993631,"360610054003000",157734748,2008,"07","23",1295000,"5CD76609-0000-0000-8CDD-000000000000",1964,1,1,44,850
"8729",404825420,"155 E 91ST ST","NEW YORK","10128",40.782606,-73.952701,"360610158012001",157733178,2008,"07","23",499000,"3AD16609-0000-0000-8CDD-000000000000",1927,1,1,81,700
"8730",404825424,"333 W 22ND ST","NEW YORK","10011",40.745171,-73.999881,"360610093002001",157688304,2008,"07","29",599500,"F0216609-0000-0000-8CDD-000000000000",1910,1,1,98,550
"8731",404825426,"215 E 24TH ST","NEW YORK","10010",40.739427,-73.982121,"360610066005000",157734665,2008,"07","29",706000,"09D76609-0000-0000-8CDD-000000000000",1976,1,1,32,900
"8732",404825459,"251 E 51ST ST","NEW YORK","10022",40.756086,-73.969068,"360610098002001",157724050,2008,"07","29",625000,"92AD6609-0000-0000-8CDD-000000000000",1960,1,1,48,850
"8733",404825469,"39 E 12TH ST","NEW YORK","10003",40.733805,-73.992138,"360610061003002",157734770,2008,"07","30",1126000,"72D76609-0000-0000-8CDD-000000000000",1900,1,1,108,1000
"8734",404825474,"410 E 57TH ST","NEW YORK","10022",40.75804,-73.962654,"360610106013000",157734800,2008,"07","31",849000,"90D76609-0000-0000-8CDD-000000000000",1929,2,1.5,79,1100
"8735",404825479,"510 W 123RD ST","NEW YORK","10027",40.811422,-73.958555,"360610211007000",157734766,2008,"07","25",527500,"6ED76609-0000-0000-8CDD-000000000000",1913,2,1,95,850
"8736",404825489,"57-65 W 93RD ST","NEW YORK","10025",40.790527,-73.9676,"360610177007000",157734796,2008,"07","30",540000,"8CD76609-0000-0000-8CDD-000000000000",1926,1,1,82,700
"8737",404825499,"510 W 123RD ST","NEW YORK","10027",40.811422,-73.958555,"360610211007000",157734850,2008,"06","23",3e+05,"C2D76609-0000-0000-8CDD-000000000000",1913,2,1,95,850
"8738",404825506,"292 LAFAYETTE ST","NEW YORK","10012",40.724592,-73.99594,"360610043003000",157638845,2008,"07","09",2255000,"BD606509-0000-0000-8CDD-000000000000",1910,2,2,98,1697
"8739",404825519,"82 CHARLES ST","NEW YORK","10014",40.734614,-74.004113,"360610073004000",157735033,2008,"07","31",712580,"79D86609-0000-0000-8CDD-000000000000",1900,2,1,108,480
"8740",404825526,"425 E 86TH ST","NEW YORK","10028",40.776666,-73.948499,"360610144021000",157729061,2008,"07","31",1300000,"25C16609-0000-0000-8CDD-000000000000",1929,3,2,79,1325
"8741",404825570,"4 W 109TH ST","NEW YORK","10025",40.799944,-73.958914,"360610193001002",157681461,2008,"07","30",549000,"35076609-0000-0000-8CDD-000000000000",1890,1,1,118,650
"8742",404825586,"10 W 15TH ST","NEW YORK","10011",40.73675,-73.993631,"360610054003000",157734941,2008,"05","07",890000,"1DD86609-0000-0000-8CDD-000000000000",1964,1,1,44,800
"8743",404825591,"120 CABRINI BLVD","NEW YORK","10033",40.852104,-73.940128,"360610275002000",157734946,2008,"07","21",783000,"22D86609-0000-0000-8CDD-000000000000",1939,3,2,69,1300
"8744",404825612,"13 JONES ST","NEW YORK","10014",40.732328,-74.002061,"360610067001000",157735043,2007,"06","22",545000,"83D86609-0000-0000-8CDD-000000000000",1930,1,1,77,500
"8745",404825625,"1270 5TH AVE","NEW YORK","10029",40.795808,-73.949787,"360610174013002",157648294,2008,"07","30",380000,"A6856509-0000-0000-8CDD-000000000000",1959,1,1,49,748
"8746",404825626,"235 W 70TH ST","NEW YORK","10023",40.777979,-73.983852,"360610159007000",157719536,2008,"07","29",492000,"F09B6609-0000-0000-8CDD-000000000000",1965,1,1,43,650
"8747",404825631,"340 E 93RD ST","NEW YORK","10128",40.78131,-73.946485,"360610154003000",157734808,2008,"07","25",535000,"98D76609-0000-0000-8CDD-000000000000",1980,1,1,28,670
"8748",404825634,"425 E 86TH ST","NEW YORK","10028",40.776666,-73.948499,"360610144021000",157687822,2008,"07","29",860000,"0E206609-0000-0000-8CDD-000000000000",1929,2,2,79,1100
"8749",404825637,"200 E 16TH ST","NEW YORK","10003",40.734432,-73.98614,"360610048003001",157624631,2008,"07","29",1095000,"37296509-0000-0000-8CDD-000000000000",1930,2,2,78,1100
"8750",404825649,"30 BOGARDUS PL","NEW YORK","10040",40.8592,-73.9292,"360610283003",157642860,2008,"07","14",250000,"6C706509-0000-0000-8CDD-000000000000",1941,1,1,67,800
"8751",404825665,"159 MADISON AVE","NEW YORK","10016",40.74668,-73.983542,"360610074002001",157735024,2008,"07","24",590000,"70D86609-0000-0000-8CDD-000000000000",1912,1,1,96,700
"8752",404825673,"415 E 52ND ST","NEW YORK","10022",40.754988,-73.964536,"360610086032000",157734867,2008,"07","28",570000,"D3D76609-0000-0000-8CDD-000000000000",1956,1,1,52,764
"8753",404825677,"250 W 103RD ST","NEW YORK","10025",40.799189,-73.969118,"360610191004001",157734936,2008,"08","05",1320000,"18D86609-0000-0000-8CDD-000000000000",1917,3,2,91,1200
"8754",404825685,"834 RIVERSIDE DR","NEW YORK","10032",40.835991,-73.945611,"360610247002000",157735012,2008,"07","24",220000,"64D86609-0000-0000-8CDD-000000000000",1921,2,1,87,700
"8755",404825745,"10 W 15TH ST","NEW YORK","10011",40.73675,-73.993631,"360610054003000",157697461,2008,"07","31",699000,"B5456609-0000-0000-8CDD-000000000000",1964,1,1,44,700
"8756",404825761,"345 E 93RD ST","NEW YORK","10128",40.781545,-73.946298,"360610154002000",157653787,2008,"07","15",599000,"1B9B6509-0000-0000-8CDD-000000000000",1974,2,1,34,900
"8757",404825765,"200 W 86TH ST","NEW YORK","10024",40.787634,-73.975262,"360610171001000",157684808,2008,"07","24",830000,"48146609-0000-0000-8CDD-000000000000",1931,1,1,77,850
"8758",404825767,"17 E 89TH ST","NEW YORK","10128",40.783285,-73.958199,"360610150024001",157694796,2008,"07","31",4300000,"4C3B6609-0000-0000-8CDD-000000000000",1925,3,3,83,2400
"8759",404825792,"314 W 56TH ST","NEW YORK","10019",40.766142,-73.983964,"360610139005000",157682538,2008,"07","30",525000,"6A0B6609-0000-0000-8CDD-000000000000",1933,1,1,75,625
"8760",404825796,"1725 YORK AVE","NEW YORK","10128",40.778379,-73.945538,"360610152005000",157734858,2008,"08","05",834350,"CAD76609-0000-0000-8CDD-000000000000",1971,1,1.5,37,1000
"8761",404825824,"33 W 67TH ST","NEW YORK","10023",40.773565,-73.979171,"360610153007000",157649715,2008,"08","05",4e+06,"338B6509-0000-0000-8CDD-000000000000",1903,3,1.5,105,2380
"8762",404825836,"30 5TH AVE","NEW YORK","10011",40.733312,-73.995785,"360610063003000",157653343,2008,"08","06",899000,"5F996509-0000-0000-8CDD-000000000000",1923,3,1,85,900
"8763",404825855,"50 LEXINGTON AVE","NEW YORK","10010",40.740557,-73.984187,"360610068001003",157734719,2008,"07","17",549000,"3FD76609-0000-0000-8CDD-000000000000",1987,1,1,21,600
"8764",404825856,"410 E 57TH ST","NEW YORK","10022",40.75804,-73.962654,"360610106013000",157735017,2008,"07","15",2100000,"69D86609-0000-0000-8CDD-000000000000",1929,3,3,79,2200
"8765",404825857,"50 E 77TH ST","NEW YORK","10075",40.774815,-73.963013,"360610130001000",157735019,2008,"06","24",4500000,"6BD86609-0000-0000-8CDD-000000000000",1930,3,3,78,2400
"8766",404825906,"165 PARK ROW","NEW YORK","10038",40.712949,-74.000462,"360610027001005",157734662,2008,"08","06",910000,"06D76609-0000-0000-8CDD-000000000000",1960,3,2,48,1325
"8767",404825920,"4 W 21ST ST","NEW YORK","10010",40.740246,-73.990852,"360610054001000",157730868,2008,"07","14",999999,"34C86609-0000-0000-8CDD-000000000000",2006,1,1,2,725
"8768",404825924,"220 E 67TH ST","NEW YORK","10065",40.766241,-73.962545,"360610118001000",157628664,2008,"08","07",575000,"F8386509-0000-0000-8CDD-000000000000",1964,1,1,44,770
"8769",404825926,"10 MITCHELL PL","NEW YORK","10017",40.753371,-73.966203,"360610086034003",157734644,2008,"07","22",355000,"F4D66609-0000-0000-8CDD-000000000000",1932,1,1,76,625
"8770",404825929,"39 GRAMERCY PARK N","NEW YORK","10010",40.7382,-73.9853,"360610068003",157734876,2008,"07","29",1200000,"DCD76609-0000-0000-8CDD-000000000000",1956,2,2,52,1200
"8771",404825930,"342 W 21ST ST","NEW YORK","10011",40.744407,-74.000738,"360610089001000",157734694,2008,"08","05",535000,"26D76609-0000-0000-8CDD-000000000000",1940,1,1,68,650
"8772",404825931,"88 BLEECKER ST","NEW YORK","10012",40.726625,-73.99637,"360610055011004",157688782,2008,"07","31",645000,"CE236609-0000-0000-8CDD-000000000000",1961,1,1,47,650
"8773",404825934,"300 E 74TH ST","NEW YORK","10021",40.769932,-73.957329,"360610126006000",157734831,2008,"08","01",725000,"AFD76609-0000-0000-8CDD-000000000000",1967,1,1.5,41,900
"8774",404825939,"14 HORATIO ST","NEW YORK","10014",40.738621,-74.003093,"360610077002001",157624627,2008,"07","21",915000,"33296509-0000-0000-8CDD-000000000000",1960,1,1,48,700
"8775",404825942,"51 SAINT MARKS PL","NEW YORK","10003",40.728412,-73.98686,"360610038007000",157686560,2008,"08","04",655000,"201B6609-0000-0000-8CDD-000000000000",1920,1,1,88,825
"8776",404825951,"310 W END AVE","NEW YORK","10023",40.781399,-73.983109,"360610163004001",157734965,2008,"07","30",1570000,"35D86609-0000-0000-8CDD-000000000000",1925,2,2,83,1300
"8777",404825953,"100 OVERLOOK TER","NEW YORK","10040",40.855442,-73.935587,"360610281002001",157734661,2008,"07","22",265000,"05D76609-0000-0000-8CDD-000000000000",1963,1,1,45,550
"8778",404825971,"186 RIVERSIDE DR","NEW YORK","10024",40.792444,-73.977157,"360610179003001",157693146,2008,"08","07",815000,"DA346609-0000-0000-8CDD-000000000000",1928,1,1,80,950
"8779",404825977,"2 Charlton St","New York","10014",40.726666,-74.003897,"360610037003001",157693333,2008,"08","07",805000,"95356609-0000-0000-8CDD-000000000000",1966,2,1,42,864
"8780",404825980,"8 MORNINGSIDE AVE","NEW YORK","10026",40.804447,-73.958053,"360610201023001",157638069,2008,"08","05",172000,"B55D6509-0000-0000-8CDD-000000000000",1910,1,1,98,950
"8781",404826032,"300 E 74TH ST","NEW YORK","10021",40.769932,-73.957329,"360610126006000",157734761,2008,"08","05",730000,"69D76609-0000-0000-8CDD-000000000000",1967,1,1.5,41,950
"8782",404826041,"201 E 28TH ST","NEW YORK","10016",40.742006,-73.980572,"360610066001000",157734877,2008,"07","30",1200000,"DDD76609-0000-0000-8CDD-000000000000",1964,2,2,44,1400
"8783",404826082,"309 E 87TH ST","NEW YORK","10128",40.778526,-73.95081,"360610146025000",157734832,2008,"08","01",735000,"B0D76609-0000-0000-8CDD-000000000000",1959,2,1,49,1100
"8784",404826102,"159 W 74TH ST","NEW YORK","10023",40.779549,-73.979403,"360610161005000",157735049,2008,"07","10",1725000,"89D86609-0000-0000-8CDD-000000000000",1910,2,2,98,1570
"8785",404826105,"345 E 93RD ST","NEW YORK","10128",40.781545,-73.946298,"360610154002000",157734776,2008,"08","08",465000,"78D76609-0000-0000-8CDD-000000000000",1974,1,1,34,750
"8786",404826116,"225 E 36TH ST","NEW YORK","10016",40.746643,-73.975947,"360610078002005",157686212,2008,"07","17",950000,"C4196609-0000-0000-8CDD-000000000000",1963,2,2,45,1150
"8787",404826118,"316 W 84TH ST","NEW YORK","10024",40.787808,-73.979764,"360610171005000",157691289,2008,"07","17",999000,"992D6609-0000-0000-8CDD-000000000000",1949,2,2,59,1105
"8788",404826123,"145 E 15TH ST","NEW YORK","10003",40.734463,-73.98745,"360610050004000",157734897,2008,"07","17",1200000,"F1D76609-0000-0000-8CDD-000000000000",1959,2,2,49,1300
"8789",404826134,"870 W 181ST ST","NEW YORK","10033",40.8511,-73.9407,"360610265003",157734149,2008,"07","21",280000,"05D56609-0000-0000-8CDD-000000000000",1923,1,1,85,600
"8790",404826137,"870 W 181ST ST","NEW YORK","10033",40.8511,-73.9407,"360610265003",157734682,2008,"07","24",435000,"1AD76609-0000-0000-8CDD-000000000000",1923,2,1,85,900
"8791",404826141,"302 W 79TH ST","NEW YORK","10024",40.784311,-73.981434,"360610167002001",157773095,2008,"08","08",5e+05,"276D6709-0000-0000-8CDD-000000000000",1905,1,1,103,700
"8792",404826198,"56 W 82ND ST","NEW YORK","10024",40.783248,-73.97288,"360610165001000",157735050,2008,"07","14",620000,"8AD86609-0000-0000-8CDD-000000000000",1900,1,1,108,750
"8793",404826217,"300 E 85TH ST","NEW YORK","10028",40.777008,-73.952164,"360610146014000",157734970,2008,"08","05",1295000,"3AD86609-0000-0000-8CDD-000000000000",1987,2,2,21,1150
"8794",404826218,"245 E 54TH ST","NEW YORK","10022",40.758013,-73.967815,"360610108007002",157735051,2008,"08","08",540000,"8BD86609-0000-0000-8CDD-000000000000",1977,1,1,31,600
"8795",404826223,"67 PARK AVE","NEW YORK","10016",40.749658,-73.979257,"360610080002003",157734676,2008,"08","07",570000,"14D76609-0000-0000-8CDD-000000000000",1922,1,1,86,750
"8796",404826300,"300 E 74TH ST","NEW YORK","10021",40.769932,-73.957329,"360610126006000",157734775,2008,"08","12",1545000,"77D76609-0000-0000-8CDD-000000000000",1967,2,2,41,1475
"8797",404826306,"23 E 10TH ST","NEW YORK","10003",40.732783,-73.993564,"360610061002001",157735023,2008,"08","07",999000,"6FD86609-0000-0000-8CDD-000000000000",1923,2,1,85,950
"8798",404826315,"235 E 87TH ST","NEW YORK","10128",40.779152,-73.952297,"360610146021000",157734886,2008,"08","11",1400000,"E6D76609-0000-0000-8CDD-000000000000",1962,3,2,46,1600
"8799",404826321,"150 E 69TH ST","NEW YORK","10021",40.768027,-73.962896,"360610120004005",157734668,2008,"08","12",2900000,"0CD76609-0000-0000-8CDD-000000000000",1959,3,2.5,49,2375
"8800",404826357,"57 PARK TER W","NEW YORK","10034",40.871117,-73.91791,"360610307003000",157694943,2008,"05","08",326000,"DF3B6609-0000-0000-8CDD-000000000000",1937,1,1,71,795
"8801",404826360,"55 PARK TER E","NEW YORK","10034",40.870774,-73.916375,"360610307002001",157734984,2008,"07","28",415000,"48D86609-0000-0000-8CDD-000000000000",1939,2,1,69,975
"8802",404826364,"200 E 16TH ST","NEW YORK","10003",40.734432,-73.98614,"360610048003001",157734721,2008,"07","24",710000,"41D76609-0000-0000-8CDD-000000000000",1930,1,1,78,740
"8803",404826370,"10 MITCHELL PL","NEW YORK","10017",40.753371,-73.966203,"360610086034003",157734929,2008,"08","14",1274520,"11D86609-0000-0000-8CDD-000000000000",1932,3,2,76,1354
"8804",404826374,"411 W END AVE","NEW YORK","10024",40.784821,-73.981024,"360610167002000",157734737,2008,"07","21",890000,"51D76609-0000-0000-8CDD-000000000000",1936,1,1,72,875
"8805",404826378,"127 W 79TH ST","NEW YORK","10024",40.782814,-73.977156,"360610165002000",158428068,2008,"08","14",2365000,"A46B7109-0000-0000-8CDD-000000000000",1926,3,3,82,1850
"8806",404826380,"435 E 86TH ST","NEW YORK","10028",40.776592,-73.948322,"360610144021000",157694925,2008,"08","14",599000,"CD3B6609-0000-0000-8CDD-000000000000",1910,1,1,98,685
"8807",404826391,"301 E 64TH ST","NEW YORK","10065",40.763778,-73.961793,"360610118006000",157620923,2008,"08","18",650000,"BB1A6509-0000-0000-8CDD-000000000000",1963,2,1,45,900
"8808",404826409,"345 E 69TH ST","NEW YORK","10021",40.766527,-73.958597,"360610126008000",157771364,2008,"08","20",2050000,"64666709-0000-0000-8CDD-000000000000",1963,4,3,45,2012
"8809",404826414,"440 E 79TH ST","NEW YORK","10075",40.771824,-73.951831,"360610132001000",157735038,2008,"07","17",615000,"7ED86609-0000-0000-8CDD-000000000000",1956,1,1,52,780
"8810",404826429,"301 E 64TH ST","NEW YORK","10065",40.763778,-73.961793,"360610118006000",157734742,2008,"07","16",485000,"56D76609-0000-0000-8CDD-000000000000",1963,1,1,45,625
"8811",404826438,"1725 YORK AVE","NEW YORK","10128",40.778379,-73.945538,"360610152005000",157734888,2008,"08","04",883876,"E8D76609-0000-0000-8CDD-000000000000",1971,2,1.5,37,1000
"8812",404826460,"90 PARK TER E","NEW YORK","10034",40.871057,-73.91548,"360610307001001",157734957,2008,"08","14",329000,"2DD86609-0000-0000-8CDD-000000000000",1949,1,1,59,750
"8813",404826461,"222 PARK AVE S","NEW YORK","10003",40.737362,-73.988629,"360610052001002",157735034,2008,"08","21",3200000,"7AD86609-0000-0000-8CDD-000000000000",1910,5,3,98,2800
"8814",404826464,"305 W 55TH ST","NEW YORK","10019",40.765658,-73.984018,"360610139005000",157734640,2008,"05","29",840000,"F0D66609-0000-0000-8CDD-000000000000",1920,1,1,88,1300
"8815",404826474,"137 E 36TH ST","NEW YORK","10016",40.747726,-73.978509,"360610080004001",157726739,2008,"08","07",440000,"13B86609-0000-0000-8CDD-000000000000",1966,1,1,42,600
"8816",404826483,"50 PARK TER W","NEW YORK","10034",40.870695,-73.917977,"360610303003002",157734872,2008,"08","14",460000,"D8D76609-0000-0000-8CDD-000000000000",1925,1,1,83,825
